PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251252;12;2025;8469155;1;2;1;70;63;1;97.815197818;63;1;;;;;;;;;1;;240;2;3;1;7;2;2;;2;;.;9334;10;1061
20251252;12;2025;8469155;1;3;1;70;63;1;97.815197818;63;;1;3;1;;;;42;1200000;1;;2;1;8;4;1;2;2;;2;;5223;9112;81;8129
20251252;12;2025;8469155;1;4;1;70;63;1;97.815197818;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469157;1;1;1;70;63;1;207.32668743;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469159;1;1;1;70;63;1;178.07309231;63;1;;;;;;;;;1;;15;0;3;4;1;2;1;2;2;;.;5131;56;5613
20251252;12;2025;8469160;1;2;1;70;63;1;228.42164119;63;1;;;;;;;;;1;;2;0;3;1;3;2;2;;2;;.;5131;56;5613
20251252;12;2025;8469160;1;3;1;70;63;1;228.42164119;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469160;1;4;1;70;63;1;228.42164119;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469161;1;3;1;70;63;1;128.27396033;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469162;1;2;1;70;63;1;133.67943463;63;1;;;;;;;;;1;;180;0;3;1;5;2;2;;2;;.;5223;47;4771
20251252;12;2025;8469164;1;1;1;70;63;1;127.27399844;63;1;;;;;;;;;1;;6;2;4;4;1;2;2;;2;;.;7123;43;4330
20251252;12;2025;8469164;1;2;1;70;63;1;127.27399844;63;1;;;;;;;;;1;;0;2;8;4;1;2;2;;1;150000;.;5141;96;9602
20251252;12;2025;8469164;1;3;1;70;63;1;127.27399844;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469167;1;1;1;70;63;1;201.88844746;63;1;;;;;;;;;1;;20;0;4;4;1;2;3;;2;;.;8324;49;4921
20251252;12;2025;8469168;1;1;1;70;63;1;127.90891507;63;;1;2;1;;;;40;1000000;1;;0;3;9;1;5;2;2;;1;900000;5120;5120;56;5611
20251252;12;2025;8469169;1;2;1;70;63;1;180.71109851;63;1;;;;;;;;;1;;12;2;3;1;10;2;2;;2;;.;5230;47;4711
20251252;12;2025;8469170;1;2;1;70;63;1;106.22348134;63;1;;;;;;;;;1;;12;2;3;1;10;2;2;;2;;.;5223;47;4772
20251252;12;2025;8469171;1;2;1;70;63;1;123.17253257;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469172;1;3;1;70;63;1;230.31999955;63;1;;;;;;;;;1;;2;0;6;4;1;2;2;;2;;.;5120;56;5611
20251252;12;2025;8469172;1;4;1;70;63;1;230.31999955;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469172;1;5;1;70;63;1;230.31999955;63;1;;;;;2;3;;1423500;1;;0;3;3;4;1;2;2;;2;;.;5321;86;8610
20251252;12;2025;8469173;1;2;1;70;63;1;144.46472224;63;;1;8;1;;;;44;1423500;2;;;;;;;;2;;2;;5230;;;
20251252;12;2025;8469173;1;3;1;70;63;1;144.46472224;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469175;1;1;1;70;63;1;132.82285964;63;1;;;;;;;;;1;;1;0;7;5;2;2;2;;1;3000000;.;5120;56;5611
20251252;12;2025;8469175;1;2;1;70;63;1;132.82285964;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469176;1;1;1;70;63;1;180.6093727;63;1;;;;;;;;;1;;300;2;4;4;1;2;3;;2;;.;5223;92;9200
20251252;12;2025;8469176;1;2;1;70;63;1;180.6093727;63;1;;;;;;;;;1;;12;2;3;1;10;2;2;;2;;.;9112;47;4711
20251252;12;2025;8469177;1;1;1;70;63;1;143.53386053;63;1;;;;;2;3;;1200000;1;;1;0;4;4;1;2;2;;1;400000;.;9111;81;8121
20251252;12;2025;8469178;1;2;1;70;63;1;156.72957822;63;1;;;;;;;;;1;;4;2;8;4;7;2;2;;2;;.;2631;94;9411
20251252;12;2025;8469179;1;1;1;70;63;1;87.83887494;63;1;;;;;;;;;1;;168;1;5;2;10;2;3;;2;;.;2341;85;8530
20251252;12;2025;8469180;1;2;1;70;66;1;194.10450168;66;;1;4;1;;;;44;1423500;2;;;;;;;;2;;2;;4321;;;
20251252;12;2025;8469180;1;3;1;70;66;1;194.10450168;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469183;1;1;1;70;66;1;133.81911141;66;1;;;;;;;;;1;;120;0;5;2;10;2;3;;2;;.;1345;85;8530
20251252;12;2025;8469183;1;2;1;70;66;1;133.81911141;66;1;;;;;;;;;1;;240;0;3;4;10;2;2;;2;;.;4415;84;8412
20251252;12;2025;8469183;1;4;1;70;66;1;133.81911141;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469184;1;1;1;70;66;1;89.460111802;66;1;;;;;;;;;1;;264;0;5;2;10;2;3;;2;;.;8321;84;8412
20251252;12;2025;8469186;1;1;1;70;66;1;108.02299901;66;1;;;;;;;;;1;;24;0;9;1;3;2;2;;2;;.;5131;56;5611
20251252;12;2025;8469187;1;2;1;70;66;1;161.87924995;66;1;;;;;;;;;1;;120;0;7;1;4;2;2;;2;;.;1412;56;5611
20251252;12;2025;8469188;1;1;1;70;66;1;599.6277885;66;1;;;;;;;;;1;;1;0;8;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8469189;1;1;1;70;66;1;135.54562394;66;1;;;;;;;;;1;;50;0;5;4;1;2;3;;2;;.;2142;29;2920
20251252;12;2025;8469190;1;4;1;70;66;1;170.16720767;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469191;1;1;1;70;66;1;178.01055076;66;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251252;12;2025;8469193;1;2;1;70;66;1;171.16712477;66;;1;40;1;;;;44;1425000;1;;10;0;6;7;4;2;2;;2;;9321;9211;01;0141
20251252;12;2025;8469193;1;4;1;70;66;1;171.16712477;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469194;1;3;1;70;66;1;127.94170968;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469195;1;2;1;70;66;1;138.08551674;66;1;;;;;;;;;1;;300;0;4;1;10;2;2;;2;;.;8153;14;1410
20251252;12;2025;8469196;1;2;1;70;66;1;88.996069081;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469198;1;1;1;70;66;1;117.4869635;66;1;;;;;;;;;1;;360;0;3;1;10;2;2;;2;;.;8153;14;1410
20251252;12;2025;8469199;1;1;1;70;66;1;244.7645073;66;1;;;;;;;;;1;;7;2;3;1;8;2;2;;2;;.;5223;47;4772
20251252;12;2025;8469201;1;2;1;70;66;1;233.53000471;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469202;1;1;1;70;66;1;285.32248355;66;1;;;;;;;;;1;;24;0;4;2;10;2;3;;2;;.;5321;86;8610
20251252;12;2025;8469203;1;1;1;70;66;1;263.16661696;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469203;1;2;1;70;66;1;263.16661696;66;1;;;;;;;;;1;;240;5;3;4;1;2;2;;2;;.;9313;41;4111
20251252;12;2025;8469204;1;1;1;70;66;1;243.05174777;66;1;;;;;2;5;;1423500;1;;9;0;4;1;10;2;2;;2;;.;3343;47;4711
20251252;12;2025;8469204;1;2;1;70;66;1;243.05174777;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469204;1;3;1;70;66;1;243.05174777;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469205;1;1;1;70;66;1;130.02303438;66;;1;2;1;;;;44;1450000;1;;2;0;3;1;3;2;2;;2;;5223;5223;47;4771
20251252;12;2025;8469206;1;1;1;70;66;1;201.28525156;66;1;;;;;;;;;1;;360;0;4;1;10;2;1;1;2;;.;4311;14;1410
20251252;12;2025;8469210;1;2;1;70;66;1;272.87315494;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469210;1;3;1;70;66;1;272.87315494;66;;1;28;4;;;;30;1400000;1;;8;0;8;4;1;2;2;;2;;9111;9111;81;8121
20251252;12;2025;8469213;1;1;1;70;66;1;149.67142574;66;1;;;;;;;;;1;;20;0;5;1;10;2;3;;2;;.;8153;14;1410
20251252;12;2025;8469214;1;4;1;70;66;1;373.69027224;66;1;;;;;;;;;1;;180;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469215;1;2;1;70;66;1;177.21657708;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469216;1;2;1;70;66;1;1091.6800164;66;1;;;;;;;;;1;;60;0;3;1;8;2;2;;2;;.;9321;52;5210
20251252;12;2025;8469216;1;4;1;70;66;1;1091.6800164;66;1;;;;;;;;;1;;96;0;4;1;4;2;2;;2;;.;7115;31;3110
20251252;12;2025;8469217;1;2;1;70;66;1;805.43746265;66;1;;;;;;;;;1;;2;0;6;1;7;2;2;;2;;.;7543;14;1410
20251252;12;2025;8469218;1;1;1;70;66;1;460.99801503;66;1;;;;;;;;;1;;360;0;4;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469219;1;2;1;70;66;1;233.71316712;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469220;1;2;1;70;66;1;1019.7411748;66;1;;;;;;;;;1;;48;0;3;4;10;2;2;;2;;.;5321;86;8610
20251252;12;2025;8469221;1;1;1;70;66;1;722.9975584;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469222;1;1;1;70;66;1;273.48147937;66;1;;;;;;;;;1;;365;4;3;1;10;2;2;;2;;.;4311;64;6412
20251252;12;2025;8469223;1;1;1;70;66;1;178.01055076;66;1;;;;;;;;;1;;12;0;6;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469224;1;1;1;70;66;1;277.39685901;66;1;;;;;;;;;1;;144;0;5;2;10;2;3;;2;;.;4110;84;8423
20251252;12;2025;8469224;1;2;1;70;66;1;277.39685901;66;1;;;;;;;;;1;;36;0;4;4;10;2;2;;2;;.;1212;84;8412
20251252;12;2025;8469225;1;1;1;70;66;1;257.00273267;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469226;1;1;1;70;66;1;219.6815039;66;1;;;;;;;;;1;;216;0;5;1;7;2;3;;2;;.;8153;14;1410
20251252;12;2025;8469226;1;2;1;70;66;1;219.6815039;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469227;1;3;1;70;66;1;201.09255589;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469228;1;4;1;70;66;1;513.06287836;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469229;1;1;1;70;66;1;415.09255058;66;1;;;;;;;;;1;;180;5;4;1;2;2;2;;2;;.;5212;56;5619
20251252;12;2025;8469229;1;2;1;70;66;1;415.09255058;66;;1;4;1;;;;44;1423500;1;;6;5;6;1;4;2;2;;2;;5131;5131;56;5611
20251252;12;2025;8469230;1;2;1;70;66;1;152.25736009;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469232;1;2;1;70;66;1;252.21240508;66;;1;4;1;;;;40;900000;1;;1;1;7;1;4;2;2;;1;1420000;5223;5246;56;5619
20251252;12;2025;8469234;1;1;1;70;66;1;214.32017975;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469237;1;2;1;70;66;1;200.50789864;66;1;;;;;;;;;1;;96;0;3;4;1;2;2;;2;;.;5142;96;9602
20251252;12;2025;8469239;1;2;1;70;66;1;194.42667472;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469240;1;1;1;70;66;1;253.22412995;66;1;;;;;;;;;1;;12;2;3;1;3;2;2;;2;;.;5120;56;5611
20251252;12;2025;8469246;1;3;1;70;66;1;291.90283391;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469247;1;1;1;70;66;1;272.4208634;66;1;;;;;;;;;1;;6;5;6;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8469249;1;1;1;70;66;1;179.61713547;66;1;;;;;;;;;1;;288;2;7;1;10;2;3;;2;;.;2411;64;6412
20251252;12;2025;8469249;1;2;1;70;66;1;179.61713547;66;1;;;;;2;5;;1800000;1;;1;2;4;4;1;2;2;;2;;.;5161;96;9609
20251252;12;2025;8469254;1;1;1;70;;1;785.55696032;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469255;1;1;1;70;;1;340.89699033;68;;1;16;1;;;;48;1423500;2;;;;;;;;2;;2;;4110;;;
20251252;12;2025;8469255;1;2;1;70;;1;340.89699033;68;;1;24;1;;;;48;1423500;2;;;;;;;;2;;2;;5223;;;
20251252;12;2025;8469256;1;2;1;70;;1;776.83929429;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469257;1;2;1;70;;1;588.02487493;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469257;1;3;1;70;;1;588.02487493;68;;1;12;1;;;;48;1423500;2;;;;;;;;2;;2;;7412;;;
20251252;12;2025;8469257;1;4;1;70;;1;588.02487493;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469258;1;2;1;70;;1;367.19841681;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469258;1;3;1;70;;1;367.19841681;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469259;1;3;1;70;;1;359.32594283;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469261;1;1;1;70;;1;719.24870487;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469261;1;3;1;70;;1;719.24870487;68;;1;8;1;;;;48;1423500;2;;;;;;;;2;;2;;7412;;;
20251252;12;2025;8469266;1;2;1;70;68;1;384.40018053;68;1;;;;;;;;;1;;36;0;3;1;3;2;2;;2;;.;9412;56;5611
20251252;12;2025;8469268;1;1;1;70;68;1;350.00521948;68;1;;;;;;;;;1;;180;0;5;2;10;2;3;;2;;.;2353;85;8530
20251252;12;2025;8469269;1;1;1;70;68;1;349.00823295;68;1;;;;;;;;;1;;8;0;5;2;10;2;3;;2;;.;2411;84;8412
20251252;12;2025;8469270;1;1;1;70;68;1;462.72315065;68;;1;4;1;;;;45;4800000;1;;1;0;8;1;10;2;1;1;1;4800000;2310;2310;85;8544
20251252;12;2025;8469271;1;1;1;70;68;1;360.01979305;68;1;;;;;;;;;1;;48;0;3;5;2;2;2;;2;;.;1420;47;4761
20251252;12;2025;8469271;1;2;1;70;68;1;360.01979305;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469271;1;3;1;70;68;1;360.01979305;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469271;1;4;1;70;68;1;360.01979305;68;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469273;1;1;1;70;68;1;506.92566824;68;;1;16;1;;;;48;2500000;1;;24;0;3;3;1;2;2;;2;;2341;9111;97;9700
20251252;12;2025;8469273;1;2;1;70;68;1;506.92566824;68;;1;4;1;;;;48;1500000;1;;24;0;3;1;3;2;2;;2;;9313;9313;41;4111
20251252;12;2025;8469274;1;1;1;70;68;1;469.33581907;68;;1;4;1;;;;48;1800000;1;;1;0;6;1;4;2;2;;1;1800000;9412;9412;56;5611
20251252;12;2025;8469276;1;1;1;70;70;1;203.60170873;70;;1;3;4;;;;48;1000000;1;;0;3;8;4;1;2;2;;1;700000;7112;7112;43;4390
20251252;12;2025;8469276;1;2;1;70;70;1;203.60170873;70;1;;;;;2;5;;800000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469276;1;4;1;70;70;1;203.60170873;70;;1;6;4;;;;50;800000;1;;1;2;8;4;1;2;2;;2;;7112;7112;41;4112
20251252;12;2025;8469277;1;1;1;70;70;1;186.88542761;70;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8469277;1;2;1;70;70;1;186.88542761;70;;1;52;4;;;;50;800000;1;;24;0;6;4;1;2;2;;2;;7112;6111;01;0161
20251252;12;2025;8469278;1;5;1;70;70;1;55.971479712;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469279;1;1;1;70;70;1;198.16985806;70;1;;;;;;;;;1;;120;0;1;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469279;1;6;1;70;70;1;198.16985806;70;;1;8;1;;;;48;1423500;1;;12;0;1;1;10;2;2;;2;;5223;5223;47;4772
20251252;12;2025;8469281;1;1;1;70;70;1;87.260857824;70;1;;;;;;;;;1;;84;0;4;4;1;2;2;;2;;.;5120;56;5619
20251252;12;2025;8469282;1;2;1;70;70;1;152.36188769;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469282;1;3;1;70;70;1;152.36188769;70;;1;8;3;;;;48;600000;1;;2;0;3;3;1;2;2;;2;;9111;9111;97;9700
20251252;12;2025;8469283;1;1;1;70;70;1;184.49664259;70;;1;2;4;;;;48;500000;1;;0;2;8;4;1;2;2;;1;1000000;9313;9313;41;4111
20251252;12;2025;8469283;1;2;1;70;70;1;184.49664259;70;1;;;;;1;;25;1000000;1;;6;0;3;1;2;2;2;;2;;.;9112;96;9602
20251252;12;2025;8469284;1;2;1;70;70;1;178.37694918;70;1;;;;;;;;;1;;24;0;1;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469285;1;4;1;70;70;1;75.979921551;70;;1;4;1;;;;48;600000;1;;1;0;8;1;4;2;2;;2;;5223;5223;47;4711
20251252;12;2025;8469285;1;7;1;70;70;1;75.979921551;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469286;1;1;1;70;70;1;177.3923987;70;1;;;;;2;4;;900000;1;;240;0;6;4;1;2;2;;2;;.;9111;81;8121
20251252;12;2025;8469287;1;2;1;70;70;1;195.27877777;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469289;1;4;1;70;70;1;107.02829345;70;;1;4;1;;;;44;1423500;1;;1;0;8;1;6;2;2;;2;;9621;9321;94;9499
20251252;12;2025;8469290;1;2;1;70;70;1;70.284253469;70;1;;;;;;;;;1;;48;2;5;2;10;2;3;;2;;.;3411;84;8424
20251252;12;2025;8469291;1;3;1;70;70;1;97.936139246;70;1;;;;;;;;;1;;120;0;5;2;10;2;3;;2;;.;3422;85;8530
20251252;12;2025;8469294;1;3;1;70;70;1;95.933490468;70;;1;2;1;;;;40;2000000;2;;;;;;;;2;;2;;2161;;;
20251252;12;2025;8469294;1;4;1;70;70;1;95.933490468;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469295;1;2;1;70;70;1;131.19358026;70;1;;;;;;;;;1;;180;0;3;4;5;2;2;;2;;.;3321;65;6511
20251252;12;2025;8469295;1;3;1;70;70;1;131.19358026;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469297;1;1;1;70;70;1;184.94704145;70;1;;;;;;;;;1;;12;0;4;1;3;2;2;;2;;.;5141;96;9602
20251252;12;2025;8469298;1;1;1;70;70;1;80.136230332;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469298;1;3;1;70;70;1;80.136230332;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469299;1;1;1;70;70;1;83.354654456;70;1;;;;;;;;;1;;120;0;5;1;8;2;3;;2;;.;8342;42;4210
20251252;12;2025;8469299;1;3;1;70;70;1;83.354654456;70;;1;2;1;;;;40;2000000;2;;;;;;;;2;;2;;2611;;;
20251252;12;2025;8469302;1;3;1;70;70;1;101.7718907;70;1;;;;;;;;;1;;60;3;5;1;10;2;3;;2;;.;4110;35;3520
20251252;12;2025;8469305;1;1;1;70;70;1;162.51648143;70;1;;;;;;;;;1;;360;0;5;4;1;2;2;;2;;.;6111;01;0113
20251252;12;2025;8469305;1;2;1;70;70;1;162.51648143;70;1;;;;;;;;;1;;36;0;3;4;1;2;2;;2;;.;7531;14;1410
20251252;12;2025;8469306;1;1;1;70;70;1;107.83772114;70;1;;;;;;;;;1;;72;0;5;2;10;2;3;;2;;.;2341;85;8530
20251252;12;2025;8469306;1;2;1;70;70;1;107.83772114;70;1;;;;;;;;;1;;480;0;3;2;10;2;2;;2;;.;4120;64;6492
20251252;12;2025;8469307;1;1;1;70;70;1;170.54762913;70;;1;4;1;;;;48;1200000;1;;1;0;1;1;10;2;2;;2;;5223;5223;47;4773
20251252;12;2025;8469308;1;1;1;70;70;1;91.962086201;70;1;;;;;1;;45;700000;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469309;1;1;1;70;70;1;149.84972432;70;1;;;;;;;;;1;;120;0;5;2;10;2;3;;2;;.;1345;85;8530
20251252;12;2025;8469309;1;2;1;70;70;1;149.84972432;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469309;1;4;1;70;70;1;149.84972432;70;;1;16;4;;;;48;3000000;1;;5;0;8;4;1;2;1;1;2;;2611;2611;69;6910
20251252;12;2025;8469311;1;1;1;70;70;1;161.18760684;70;1;;;;;;;;;1;;0;2;4;4;1;2;2;;2;;.;7514;56;5619
20251252;12;2025;8469311;1;3;1;70;70;1;161.18760684;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469312;1;2;1;70;70;1;133.96283752;70;1;;;;;;;;;1;;15;0;4;4;1;2;2;;2;;.;5221;47;4721
20251252;12;2025;8469313;1;2;1;70;70;1;133.8999138;70;;1;4;4;;;;44;2500000;1;;2;0;8;4;10;2;3;;2;;2320;2320;85;8551
20251252;12;2025;8469313;1;3;1;70;70;1;133.8999138;70;;1;40;1;;;;44;2500000;1;;12;0;8;1;10;2;2;;2;;1219;3512;61;6110
20251252;12;2025;8469315;1;1;1;70;70;1;83.49542421;70;1;;;;;1;;44;4000000;1;;60;0;7;4;1;2;2;;2;;.;1411;55;5514
20251252;12;2025;8469315;1;2;1;70;70;1;83.49542421;70;1;;;;;;;;;1;;13;0;5;1;6;2;3;;2;;.;2341;85;8530
20251252;12;2025;8469315;1;3;1;70;70;1;83.49542421;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469316;1;3;1;70;70;1;209.85929247;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469316;1;4;1;70;70;1;209.85929247;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469318;1;2;1;70;70;1;146.90420887;70;1;;;;;;;;;1;;60;0;1;1;6;2;2;;2;;.;2341;85;8530
20251252;12;2025;8469319;1;1;1;70;70;1;95.623983634;70;1;;;;;;;;;1;;240;0;4;1;4;2;2;;2;;.;5223;47;4771
20251252;12;2025;8469319;1;2;1;70;70;1;95.623983634;70;1;;;;;;;;;1;;336;0;5;2;10;2;3;;2;;.;5321;86;8610
20251252;12;2025;8469319;1;3;1;70;70;1;95.623983634;70;1;;;;;;;;;1;;120;0;5;1;3;2;3;;2;;.;5223;47;4774
20251252;12;2025;8469322;1;2;1;70;70;1;103.74808501;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469324;1;2;1;70;70;1;163.11727432;70;1;;;;;1;;22;3000000;1;;36;0;3;1;10;2;2;;2;;.;2330;85;8530
20251252;12;2025;8469324;1;3;1;70;70;1;163.11727432;70;1;;;;;1;;20;500000;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469325;1;3;1;70;70;1;74.734633637;70;1;;;;;;;;;1;;480;0;4;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469326;1;3;1;70;70;1;131.12279654;70;1;;;;;1;;40;1423500;1;;6;0;2;1;2;2;2;;2;;.;5132;56;5630
20251252;12;2025;8469327;1;1;1;70;70;1;199.45245753;70;1;;;;;;;;;1;;2;0;6;4;1;2;2;;2;;.;5212;56;5619
20251252;12;2025;8469328;1;3;1;70;70;1;117.53939322;70;1;;;;;;;;;1;;5;2;8;1;2;2;2;;2;;.;7422;95;9512
20251252;12;2025;8469328;1;4;1;70;70;1;117.53939322;70;;1;11;1;;;;44;1500000;1;;24;1;3;1;10;2;2;;2;;5329;5329;47;4773
20251252;12;2025;8469328;1;7;1;70;70;1;117.53939322;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469328;1;8;1;70;70;1;117.53939322;70;1;;;;;;;;;1;;350;1;8;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469329;1;1;1;70;70;1;196.7231479;70;1;;;;;1;;22;700000;1;;24;0;8;1;10;2;2;;2;;.;5312;88;8891
20251252;12;2025;8469329;1;2;1;70;70;1;196.7231479;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469329;1;4;1;70;70;1;196.7231479;70;1;;;;;;;;;1;;24;0;3;4;1;2;2;;2;;.;9411;56;5619
20251252;12;2025;8469332;1;4;1;70;70;1;350.43351446;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469332;1;5;1;70;70;1;350.43351446;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469333;1;2;1;70;70;1;150.60911458;70;1;;;;;;;;;1;;192;2;8;3;1;2;2;;2;;.;9111;97;9700
20251252;12;2025;8469334;1;3;1;70;70;1;273.12917194;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469334;1;4;1;70;70;1;273.12917194;70;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251252;12;2025;8469335;1;1;1;70;70;1;261.61952546;70;1;;;;;;;;;1;;7;1;7;1;2;2;2;;2;;.;5223;47;4719
20251249;12;2025;8469337;1;1;1;70;73;1;625.40346435;73;1;;;;;;;;;1;;48;5;9;1;4;2;2;;2;;.;1420;91;9101
20251249;12;2025;8469337;1;3;1;70;73;1;625.40346435;73;;1;8;1;;;;44;1423500;1;;2;5;8;1;3;2;2;;2;;3422;3422;68;6820
20251249;12;2025;8469337;1;4;1;70;73;1;625.40346435;73;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251249;12;2025;8469338;1;3;1;70;73;1;384.72594062;73;1;;;;;;;;;1;;480;5;5;2;10;2;3;;2;;.;4110;61;6110
